geneId	human_trans	chimp_trans
ENSG00000161542	ENST00000446526	ENSPTRT00000077526
ENSG00000161542	ENST00000324684	ENSPTRT00000082734
ENSG00000161542	ENST00000435555	ENSPTRT00000082734
ENSG00000161542	ENST00000436498	ENSPTRT00000077526
ENSG00000161542	ENST00000436498	ENSPTRT00000017759
ENSG00000161542	ENST00000436498	ENSPTRT00000082734
ENSG00000161542	ENST00000436498	ENSPTRT00000105385
ENSG00000161542	ENST00000423915	ENSPTRT00000077526
ENSG00000161542	ENST00000423915	ENSPTRT00000017759
ENSG00000161542	ENST00000423915	ENSPTRT00000082734
ENSG00000161542	ENST00000423915	ENSPTRT00000105385
ENSG00000161542	ENST00000442767	ENSPTRT00000077526
ENSG00000161542	ENST00000442767	ENSPTRT00000017759
ENSG00000161542	ENST00000442767	ENSPTRT00000082734
ENSG00000161542	ENST00000442767	ENSPTRT00000105385
ENSG00000136960	ENST00000259486	ENSPTRT00000037991
ENSG00000136960	ENST00000427067	ENSPTRT00000089281
ENSG00000136960	ENST00000522167	ENSPTRT00000037991
ENSG00000136960	ENST00000522167	ENSPTRT00000091155
ENSG00000136960	ENST00000522167	ENSPTRT00000089281
ENSG00000136960	ENST00000522167	ENSPTRT00000078975
ENSG00000136960	ENST00000522167	ENSPTRT00000109771
ENSG00000136960	ENST00000522826	ENSPTRT00000091155
ENSG00000136960	ENST00000075322	ENSPTRT00000091155
ENSG00000136960	ENST00000520066	ENSPTRT00000109771
ENSG00000076650	ENST00000170564	ENSPTRT00000019994
ENSG00000065320	ENST00000173229	ENSPTRT00000016112
ENSG00000065320	ENST00000436734	ENSPTRT00000016112
ENSG00000121871	ENST00000475390	ENSPTRT00000029079
ENSG00000121871	ENST00000241274	ENSPTRT00000029079
ENSG00000121871	ENST00000497724	ENSPTRT00000029079
ENSG00000007216	ENST00000444914	ENSPTRT00000016450
ENSG00000007216	ENST00000314669	ENSPTRT00000016450
ENSG00000007216	ENST00000545060	ENSPTRT00000084323
ENSG00000143801	ENST00000524196	ENSPTRT00000089414
ENSG00000143801	ENST00000524196	ENSPTRT00000103545
ENSG00000143801	ENST00000524196	ENSPTRT00000058137
ENSG00000143801	ENST00000366783	ENSPTRT00000089414
ENSG00000143801	ENST00000495488	ENSPTRT00000089414
ENSG00000143801	ENST00000495488	ENSPTRT00000103545
ENSG00000143801	ENST00000495488	ENSPTRT00000058137
ENSG00000143801	ENST00000422240	ENSPTRT00000103545
ENSG00000143801	ENST00000460775	ENSPTRT00000089414
ENSG00000143801	ENST00000460775	ENSPTRT00000103545
ENSG00000143801	ENST00000460775	ENSPTRT00000058137
ENSG00000143801	ENST00000366782	ENSPTRT00000058137
ENSG00000143801	ENST00000472139	ENSPTRT00000089414
ENSG00000143801	ENST00000626989	ENSPTRT00000058137
ENSG00000132600	ENST00000566657	ENSPTRT00000015235
ENSG00000132600	ENST00000566657	ENSPTRT00000084544
ENSG00000132600	ENST00000565745	ENSPTRT00000015235
ENSG00000132600	ENST00000565745	ENSPTRT00000084544
ENSG00000132600	ENST00000569571	ENSPTRT00000015235
ENSG00000132600	ENST00000569571	ENSPTRT00000084544
ENSG00000132600	ENST00000569047	ENSPTRT00000015235
ENSG00000132600	ENST00000569047	ENSPTRT00000084544
ENSG00000132600	ENST00000449359	ENSPTRT00000084544
ENSG00000132600	ENST00000339507	ENSPTRT00000015235
ENSG00000132600	ENST00000441236	ENSPTRT00000015235
ENSG00000155099	ENST00000285419	ENSPTRT00000037774
ENSG00000155099	ENST00000520014	ENSPTRT00000037774
ENSG00000155099	ENST00000630164	ENSPTRT00000099524
ENSG00000066405	ENST00000343735	ENSPTRT00000098948
ENSG00000066405	ENST00000183605	ENSPTRT00000028821
ENSG00000170577	ENST00000303077	ENSPTRT00000022118
ENSG00000114200	ENST00000264381	ENSPTRT00000029080
ENSG00000114200	ENST00000479451	ENSPTRT00000029080
ENSG00000114200	ENST00000479451	ENSPTRT00000085613
ENSG00000114200	ENST00000488954	ENSPTRT00000029080
ENSG00000114200	ENST00000488954	ENSPTRT00000085613
ENSG00000160539	ENST00000372264	ENSPTRT00000091187
ENSG00000160539	ENST00000372261	ENSPTRT00000056121
ENSG00000163960	ENST00000296328	ENSPTRT00000088409
ENSG00000163960	ENST00000428095	ENSPTRT00000086235
ENSG00000163960	ENST00000381887	ENSPTRT00000090573
ENSG00000163960	ENST00000413584	ENSPTRT00000090573
ENSG00000044574	ENST00000324460	ENSPTRT00000001092
ENSG00000115386	ENST00000233735	ENSPTRT00000022523
ENSG00000123505	ENST00000368877	ENSPTRT00000086561
ENSG00000123505	ENST00000368885	ENSPTRT00000034187
ENSG00000123505	ENST00000368876	ENSPTRT00000086561
ENSG00000123505	ENST00000368882	ENSPTRT00000034187
ENSG00000109101	ENST00000577936	ENSPTRT00000016453
ENSG00000109101	ENST00000579795	ENSPTRT00000016453
ENSG00000109101	ENST00000226247	ENSPTRT00000016453
ENSG00000073737	ENST00000602501	ENSPTRT00000084425
ENSG00000073737	ENST00000602501	ENSPTRT00000094022
ENSG00000073737	ENST00000357546	ENSPTRT00000084425
ENSG00000073737	ENST00000357546	ENSPTRT00000094022
ENSG00000073737	ENST00000428522	ENSPTRT00000084425
ENSG00000073737	ENST00000428522	ENSPTRT00000094022
ENSG00000073737	ENST00000450153	ENSPTRT00000084425
ENSG00000073737	ENST00000450153	ENSPTRT00000023361
ENSG00000073737	ENST00000450153	ENSPTRT00000094022
ENSG00000073737	ENST00000421653	ENSPTRT00000084425
ENSG00000073737	ENST00000421653	ENSPTRT00000094022
ENSG00000073737	ENST00000436483	ENSPTRT00000084425
ENSG00000073737	ENST00000436483	ENSPTRT00000094022
ENSG00000073737	ENST00000412271	ENSPTRT00000084425
ENSG00000073737	ENST00000412271	ENSPTRT00000094022
ENSG00000073737	ENST00000432060	ENSPTRT00000023361
ENSG00000184205	ENST00000375442	ENSPTRT00000109427
ENSG00000184205	ENST00000579390	ENSPTRT00000109427
ENSG00000206535	ENST00000383693	ENSPTRT00000102388
ENSG00000206535	ENST00000489752	ENSPTRT00000102388
ENSG00000158163	ENST00000327532	ENSPTRT00000077334
ENSG00000158163	ENST00000486487	ENSPTRT00000077334
ENSG00000158163	ENST00000486487	ENSPTRT00000028823
ENSG00000158163	ENST00000486487	ENSPTRT00000091639
ENSG00000158163	ENST00000469243	ENSPTRT00000091639
ENSG00000158163	ENST00000467030	ENSPTRT00000077334
ENSG00000158163	ENST00000467030	ENSPTRT00000028823
ENSG00000158163	ENST00000467030	ENSPTRT00000091639
ENSG00000158163	ENST00000492010	ENSPTRT00000077334
ENSG00000158163	ENST00000492010	ENSPTRT00000028823
ENSG00000158163	ENST00000492010	ENSPTRT00000091639
ENSG00000109103	ENST00000335765	ENSPTRT00000016454
ENSG00000109103	ENST00000484980	ENSPTRT00000016454
ENSG00000109103	ENST00000301032	ENSPTRT00000075174
ENSG00000109103	ENST00000470125	ENSPTRT00000075174
ENSG00000109103	ENST00000581945	ENSPTRT00000075174
ENSG00000109103	ENST00000444148	ENSPTRT00000016454
ENSG00000154174	ENST00000284320	ENSPTRT00000028353
ENSG00000163961	ENST00000318037	ENSPTRT00000109071
ENSG00000153721	ENST00000607772	ENSPTRT00000083431
ENSG00000153721	ENST00000479339	ENSPTRT00000034574
ENSG00000153721	ENST00000424998	ENSPTRT00000083431
ENSG00000153721	ENST00000424998	ENSPTRT00000034574
ENSG00000214097	ENST00000397537	ENSPTRT00000065482
ENSG00000166747	ENST00000569748	ENSPTRT00000015364
ENSG00000166747	ENST00000393512	ENSPTRT00000104292
ENSG00000166747	ENST00000570017	ENSPTRT00000093642
ENSG00000166747	ENST00000569975	ENSPTRT00000093642
ENSG00000166747	ENST00000565412	ENSPTRT00000093642
ENSG00000166747	ENST00000567583	ENSPTRT00000093642
ENSG00000166747	ENST00000569185	ENSPTRT00000093642
ENSG00000166747	ENST00000563104	ENSPTRT00000093642
ENSG00000166747	ENST00000563259	ENSPTRT00000093642
ENSG00000166747	ENST00000299980	ENSPTRT00000015364
ENSG00000166747	ENST00000564155	ENSPTRT00000015364
ENSG00000166747	ENST00000564155	ENSPTRT00000104292
ENSG00000166747	ENST00000564155	ENSPTRT00000093642
ENSG00000186451	ENST00000334325	ENSPTRT00000082331
ENSG00000204930	ENST00000423537	ENSPTRT00000087090
ENSG00000204930	ENST00000377984	ENSPTRT00000087090
ENSG00000204930	ENST00000472182	ENSPTRT00000087090
ENSG00000169964	ENST00000302392	ENSPTRT00000027721
ENSG00000012504	ENST00000551184	ENSPTRT00000090727
ENSG00000012504	ENST00000188403	ENSPTRT00000107829
ENSG00000012504	ENST00000551379	ENSPTRT00000107829
ENSG00000012504	ENST00000546380	ENSPTRT00000090727
ENSG00000012504	ENST00000648861	ENSPTRT00000009829
ENSG00000012504	ENST00000549996	ENSPTRT00000105342
ENSG00000012504	ENST00000392986	ENSPTRT00000009829
ENSG00000012504	ENST00000649582	ENSPTRT00000090727
ENSG00000012504	ENST00000548884	ENSPTRT00000009829
ENSG00000153317	ENST00000524124	ENSPTRT00000083224
ENSG00000153317	ENST00000518721	ENSPTRT00000038074
ENSG00000153317	ENST00000519483	ENSPTRT00000038074
ENSG00000153317	ENST00000519483	ENSPTRT00000110169
ENSG00000153317	ENST00000519483	ENSPTRT00000087611
ENSG00000153317	ENST00000519483	ENSPTRT00000083224
ENSG00000153317	ENST00000519483	ENSPTRT00000090036
ENSG00000153317	ENST00000519483	ENSPTRT00000098758
ENSG00000153317	ENST00000519483	ENSPTRT00000099994
ENSG00000153317	ENST00000520342	ENSPTRT00000038074
ENSG00000153317	ENST00000520342	ENSPTRT00000110169
ENSG00000153317	ENST00000520342	ENSPTRT00000087611
ENSG00000153317	ENST00000520342	ENSPTRT00000083224
ENSG00000153317	ENST00000520342	ENSPTRT00000090036
ENSG00000153317	ENST00000520342	ENSPTRT00000098758
ENSG00000153317	ENST00000520342	ENSPTRT00000099994
ENSG00000153317	ENST00000521426	ENSPTRT00000038074
ENSG00000153317	ENST00000521426	ENSPTRT00000110169
ENSG00000153317	ENST00000521426	ENSPTRT00000087611
ENSG00000153317	ENST00000521426	ENSPTRT00000083224
ENSG00000153317	ENST00000521426	ENSPTRT00000090036
ENSG00000153317	ENST00000521426	ENSPTRT00000098758
ENSG00000153317	ENST00000521426	ENSPTRT00000099994
ENSG00000153317	ENST00000357668	ENSPTRT00000087611
ENSG00000137103	ENST00000377996	ENSPTRT00000065310
ENSG00000137103	ENST00000377996	ENSPTRT00000079708
ENSG00000137103	ENST00000439587	ENSPTRT00000065310
ENSG00000137103	ENST00000439587	ENSPTRT00000079708
ENSG00000137103	ENST00000643932	ENSPTRT00000065310
ENSG00000137103	ENST00000643932	ENSPTRT00000079708
ENSG00000137103	ENST00000650015	ENSPTRT00000065310
ENSG00000137103	ENST00000377991	ENSPTRT00000065310
ENSG00000137103	ENST00000377988	ENSPTRT00000065310
ENSG00000083812	ENST00000536459	ENSPTRT00000102238
ENSG00000083812	ENST00000196482	ENSPTRT00000102238
ENSG00000083812	ENST00000593925	ENSPTRT00000102238
ENSG00000083812	ENST00000535298	ENSPTRT00000098188
ENSG00000185798	ENST00000332629	ENSPTRT00000029428
ENSG00000185798	ENST00000429115	ENSPTRT00000101421
ENSG00000185798	ENST00000433160	ENSPTRT00000101421
ENSG00000185798	ENST00000456677	ENSPTRT00000029428
ENSG00000185798	ENST00000456677	ENSPTRT00000101421
ENSG00000185798	ENST00000425888	ENSPTRT00000029428
ENSG00000185798	ENST00000425888	ENSPTRT00000101421
ENSG00000176715	ENST00000538340	ENSPTRT00000101482
ENSG00000176715	ENST00000538340	ENSPTRT00000109103
ENSG00000176715	ENST00000538340	ENSPTRT00000015606
ENSG00000176715	ENST00000543676	ENSPTRT00000101482
ENSG00000176715	ENST00000543676	ENSPTRT00000109103
ENSG00000176715	ENST00000543676	ENSPTRT00000015606
ENSG00000176715	ENST00000537895	ENSPTRT00000101482
ENSG00000176715	ENST00000537895	ENSPTRT00000109103
ENSG00000176715	ENST00000537895	ENSPTRT00000015606
ENSG00000176715	ENST00000535176	ENSPTRT00000101482
ENSG00000176715	ENST00000535176	ENSPTRT00000109103
ENSG00000176715	ENST00000535176	ENSPTRT00000015606
ENSG00000176715	ENST00000317447	ENSPTRT00000101482
ENSG00000176715	ENST00000614302	ENSPTRT00000101482
ENSG00000176715	ENST00000537290	ENSPTRT00000101482
ENSG00000176715	ENST00000537290	ENSPTRT00000109103
ENSG00000176715	ENST00000537290	ENSPTRT00000015606
ENSG00000176715	ENST00000540697	ENSPTRT00000101482
ENSG00000176715	ENST00000540697	ENSPTRT00000109103
ENSG00000176715	ENST00000540697	ENSPTRT00000015606
ENSG00000176715	ENST00000406948	ENSPTRT00000101482
ENSG00000176715	ENST00000378345	ENSPTRT00000101482
ENSG00000176715	ENST00000378345	ENSPTRT00000109103
ENSG00000176715	ENST00000378345	ENSPTRT00000015606
ENSG00000176715	ENST00000541755	ENSPTRT00000101482
ENSG00000176715	ENST00000541755	ENSPTRT00000109103
ENSG00000176715	ENST00000541755	ENSPTRT00000015606
ENSG00000176715	ENST00000544543	ENSPTRT00000101482
ENSG00000176715	ENST00000544543	ENSPTRT00000109103
ENSG00000176715	ENST00000544543	ENSPTRT00000015606
ENSG00000160781	ENST00000540423	ENSPTRT00000103250
ENSG00000160781	ENST00000292291	ENSPTRT00000103250
ENSG00000160781	ENST00000292291	ENSPTRT00000083849
ENSG00000160781	ENST00000368270	ENSPTRT00000103250
ENSG00000160781	ENST00000368270	ENSPTRT00000083849
ENSG00000160781	ENST00000652405	ENSPTRT00000103250
ENSG00000160781	ENST00000652405	ENSPTRT00000083849
ENSG00000160781	ENST00000356983	ENSPTRT00000103250
ENSG00000160781	ENST00000356983	ENSPTRT00000083849
ENSG00000160781	ENST00000470198	ENSPTRT00000103250
ENSG00000160781	ENST00000470198	ENSPTRT00000083849
ENSG00000160781	ENST00000335852	ENSPTRT00000103250
ENSG00000160781	ENST00000612424	ENSPTRT00000103250
ENSG00000160781	ENST00000623241	ENSPTRT00000103250
ENSG00000160781	ENST00000613336	ENSPTRT00000103250
ENSG00000083807	ENST00000594786	ENSPTRT00000021610
ENSG00000083807	ENST00000263093	ENSPTRT00000021610
ENSG00000083807	ENST00000601355	ENSPTRT00000021610
ENSG00000175538	ENST00000310128	ENSPTRT00000072860
ENSG00000175538	ENST00000525550	ENSPTRT00000072860
ENSG00000175538	ENST00000532569	ENSPTRT00000072860
ENSG00000175538	ENST00000531854	ENSPTRT00000072860
ENSG00000175538	ENST00000529425	ENSPTRT00000072860
ENSG00000175538	ENST00000526855	ENSPTRT00000072860
ENSG00000181085	ENST00000338033	ENSPTRT00000038217
ENSG00000181085	ENST00000395107	ENSPTRT00000081284
ENSG00000181085	ENST00000395108	ENSPTRT00000081284
ENSG00000100505	ENST00000298355	ENSPTRT00000011606
ENSG00000100505	ENST00000338969	ENSPTRT00000106981
ENSG00000100505	ENST00000360392	ENSPTRT00000011606
ENSG00000100505	ENST00000360392	ENSPTRT00000094741
ENSG00000100505	ENST00000360392	ENSPTRT00000106981
ENSG00000174013	ENST00000440469	ENSPTRT00000029429
ENSG00000174013	ENST00000311630	ENSPTRT00000029429
ENSG00000169118	ENST00000634654	ENSPTRT00000080017
ENSG00000169118	ENST00000635142	ENSPTRT00000013210
ENSG00000169118	ENST00000635514	ENSPTRT00000085739
ENSG00000169118	ENST00000561349	ENSPTRT00000083358
ENSG00000169118	ENST00000635414	ENSPTRT00000106696
ENSG00000169118	ENST00000607537	ENSPTRT00000101805
ENSG00000169118	ENST00000635270	ENSPTRT00000085739
ENSG00000169118	ENST00000303052	ENSPTRT00000013210
ENSG00000169118	ENST00000635230	ENSPTRT00000106696
ENSG00000169118	ENST00000606793	ENSPTRT00000101532
ENSG00000169118	ENST00000634909	ENSPTRT00000101805
ENSG00000169118	ENST00000634909	ENSPTRT00000083358
ENSG00000169118	ENST00000634909	ENSPTRT00000080017
ENSG00000169118	ENST00000634909	ENSPTRT00000013210
ENSG00000169118	ENST00000634909	ENSPTRT00000084293
ENSG00000169118	ENST00000634909	ENSPTRT00000101532
ENSG00000169118	ENST00000634909	ENSPTRT00000104776
ENSG00000169118	ENST00000634909	ENSPTRT00000085739
ENSG00000169118	ENST00000634909	ENSPTRT00000106696
ENSG00000169118	ENST00000634722	ENSPTRT00000101805
ENSG00000169118	ENST00000634722	ENSPTRT00000083358
ENSG00000169118	ENST00000634722	ENSPTRT00000080017
ENSG00000169118	ENST00000634722	ENSPTRT00000013210
ENSG00000169118	ENST00000634722	ENSPTRT00000084293
ENSG00000169118	ENST00000634722	ENSPTRT00000101532
ENSG00000169118	ENST00000634722	ENSPTRT00000104776
ENSG00000169118	ENST00000634722	ENSPTRT00000085739
ENSG00000169118	ENST00000634722	ENSPTRT00000106696
ENSG00000169118	ENST00000634302	ENSPTRT00000101805
ENSG00000169118	ENST00000634302	ENSPTRT00000083358
ENSG00000169118	ENST00000634302	ENSPTRT00000080017
ENSG00000169118	ENST00000634302	ENSPTRT00000013210
ENSG00000169118	ENST00000634302	ENSPTRT00000084293
ENSG00000169118	ENST00000634302	ENSPTRT00000101532
ENSG00000169118	ENST00000634302	ENSPTRT00000104776
ENSG00000169118	ENST00000634302	ENSPTRT00000085739
ENSG00000169118	ENST00000634302	ENSPTRT00000106696
ENSG00000169118	ENST00000634811	ENSPTRT00000080017
ENSG00000169064	ENST00000392766	ENSPTRT00000082889
ENSG00000169064	ENST00000455345	ENSPTRT00000082889
ENSG00000169064	ENST00000392764	ENSPTRT00000065087
ENSG00000169064	ENST00000474464	ENSPTRT00000082889
ENSG00000169064	ENST00000474464	ENSPTRT00000065087
ENSG00000169064	ENST00000485651	ENSPTRT00000082889
ENSG00000169064	ENST00000485651	ENSPTRT00000065087
ENSG00000169064	ENST00000392767	ENSPTRT00000065087
ENSG00000169064	ENST00000307529	ENSPTRT00000082889
ENSG00000112038	ENST00000520282	ENSPTRT00000094459
ENSG00000112038	ENST00000520282	ENSPTRT00000088023
ENSG00000112038	ENST00000520282	ENSPTRT00000042635
ENSG00000112038	ENST00000520282	ENSPTRT00000096866
ENSG00000112038	ENST00000520282	ENSPTRT00000106296
ENSG00000112038	ENST00000520282	ENSPTRT00000094786
ENSG00000112038	ENST00000520282	ENSPTRT00000087801
ENSG00000112038	ENST00000520282	ENSPTRT00000080314
ENSG00000112038	ENST00000434900	ENSPTRT00000087801
ENSG00000112038	ENST00000360422	ENSPTRT00000042635
ENSG00000112038	ENST00000520708	ENSPTRT00000094459
ENSG00000112038	ENST00000522236	ENSPTRT00000094459
ENSG00000112038	ENST00000518759	ENSPTRT00000094459
ENSG00000112038	ENST00000522555	ENSPTRT00000094459
ENSG00000112038	ENST00000330432	ENSPTRT00000087801
ENSG00000112038	ENST00000337049	ENSPTRT00000096866
ENSG00000112038	ENST00000428397	ENSPTRT00000087801
ENSG00000112038	ENST00000435918	ENSPTRT00000106296
ENSG00000112038	ENST00000452687	ENSPTRT00000087801
ENSG00000112038	ENST00000414028	ENSPTRT00000094786
ENSG00000112038	ENST00000524163	ENSPTRT00000087801
ENSG00000112038	ENST00000419506	ENSPTRT00000080314
ENSG00000112038	ENST00000229768	ENSPTRT00000088023
ENSG00000204344	ENST00000460018	ENSPTRT00000033252
ENSG00000204344	ENST00000460018	ENSPTRT00000097139
ENSG00000204344	ENST00000460018	ENSPTRT00000096234
ENSG00000204344	ENST00000375331	ENSPTRT00000097139
ENSG00000204344	ENST00000375331	ENSPTRT00000096234
ENSG00000204344	ENST00000375333	ENSPTRT00000097139
ENSG00000204344	ENST00000375333	ENSPTRT00000096234
ENSG00000083838	ENST00000596341	ENSPTRT00000021609
ENSG00000083838	ENST00000600013	ENSPTRT00000021609
ENSG00000083838	ENST00000600013	ENSPTRT00000095332
ENSG00000083838	ENST00000600013	ENSPTRT00000081174
ENSG00000083838	ENST00000594369	ENSPTRT00000021609
ENSG00000083838	ENST00000335841	ENSPTRT00000095332
ENSG00000083838	ENST00000335841	ENSPTRT00000081174
ENSG00000083838	ENST00000610298	ENSPTRT00000081174
ENSG00000083838	ENST00000622313	ENSPTRT00000095332
ENSG00000137133	ENST00000259667	ENSPTRT00000038711
ENSG00000147509	ENST00000297313	ENSPTRT00000097995
ENSG00000147509	ENST00000344277	ENSPTRT00000037523
ENSG00000147509	ENST00000522225	ENSPTRT00000037523
ENSG00000147509	ENST00000276500	ENSPTRT00000037523
ENSG00000103056	ENST00000219334	ENSPTRT00000015240
ENSG00000103056	ENST00000574662	ENSPTRT00000015240
ENSG00000103056	ENST00000568373	ENSPTRT00000015240
ENSG00000103056	ENST00000563226	ENSPTRT00000015240
ENSG00000103056	ENST00000561749	ENSPTRT00000015240
ENSG00000166359	ENST00000592765	ENSPTRT00000089908
ENSG00000166359	ENST00000361680	ENSPTRT00000019996
ENSG00000166359	ENST00000355868	ENSPTRT00000019997
ENSG00000165434	ENST00000298198	ENSPTRT00000007573
ENSG00000166451	ENST00000305850	ENSPTRT00000091555
ENSG00000166451	ENST00000299572	ENSPTRT00000105171
ENSG00000166451	ENST00000439957	ENSPTRT00000093016
ENSG00000166451	ENST00000393335	ENSPTRT00000015456
ENSG00000166451	ENST00000428963	ENSPTRT00000081073
ENSG00000166451	ENST00000564669	ENSPTRT00000105171
ENSG00000166451	ENST00000562943	ENSPTRT00000105171
ENSG00000123908	ENST00000220592	ENSPTRT00000096110
ENSG00000123908	ENST00000519980	ENSPTRT00000096110
ENSG00000123908	ENST00000524328	ENSPTRT00000038140
ENSG00000123908	ENST00000524328	ENSPTRT00000096110
ENSG00000174007	ENST00000409690	ENSPTRT00000029431
ENSG00000174007	ENST00000399942	ENSPTRT00000079278
ENSG00000174004	ENST00000328557	ENSPTRT00000029430
ENSG00000013375	ENST00000650642	ENSPTRT00000078032
ENSG00000013375	ENST00000651425	ENSPTRT00000078032
ENSG00000013375	ENST00000503094	ENSPTRT00000033989
ENSG00000013375	ENST00000503094	ENSPTRT00000085329
ENSG00000013375	ENST00000503094	ENSPTRT00000078032
ENSG00000013375	ENST00000283977	ENSPTRT00000078032
ENSG00000013375	ENST00000508748	ENSPTRT00000033989
ENSG00000013375	ENST00000508748	ENSPTRT00000085329
ENSG00000013375	ENST00000508748	ENSPTRT00000078032
ENSG00000013375	ENST00000616566	ENSPTRT00000078032
ENSG00000013375	ENST00000605602	ENSPTRT00000033989
ENSG00000013375	ENST00000605602	ENSPTRT00000085329
ENSG00000013375	ENST00000605602	ENSPTRT00000078032
ENSG00000013375	ENST00000512866	ENSPTRT00000085329
ENSG00000013375	ENST00000507554	ENSPTRT00000033989
ENSG00000013375	ENST00000507554	ENSPTRT00000085329
ENSG00000013375	ENST00000507554	ENSPTRT00000078032
ENSG00000013375	ENST00000513973	ENSPTRT00000078032
ENSG00000013375	ENST00000510258	ENSPTRT00000033989
ENSG00000013375	ENST00000510258	ENSPTRT00000085329
ENSG00000013375	ENST00000510258	ENSPTRT00000078032
ENSG00000013375	ENST00000652468	ENSPTRT00000078032
ENSG00000013375	ENST00000509219	ENSPTRT00000078032
